date,revenue,purchases,unique_streams,unique_customers,total_views,country
2019-06-28,51.89,2,10,2,52,Germany
2019-06-29,0.0,0,0,0,0,Germany
2019-06-30,0.0,0,0,0,0,Germany
2019-07-01,941.46,4,61,3,592,Germany
2019-07-02,0.0,0,0,0,0,Germany
2019-07-03,0.0,0,0,0,0,Germany
2019-07-04,175.46,5,55,4,513,Germany
2019-07-05,157.74,2,60,2,552,Germany
2019-07-06,0.0,0,0,0,0,Germany
2019-07-07,0.0,0,0,0,0,Germany
2019-07-08,0.0,0,0,0,0,Germany
2019-07-09,66.22,3,35,2,351,Germany
2019-07-10,64.88,1,12,1,94,Germany
2019-07-11,76.63,3,29,3,365,Germany
2019-07-12,189.47,2,40,2,361,Germany
2019-07-13,0.0,0,0,0,0,Germany
2019-07-14,42.83,1,9,1,82,Germany
2019-07-15,0.0,0,0,0,0,Germany
2019-07-16,466.89,7,144,6,1246,Germany
2019-07-17,186.66,2,53,2,467,Germany
2019-07-18,242.49,2,65,2,560,Germany
2019-07-19,135.53,1,40,1,348,Germany
2019-07-20,0.0,0,0,0,0,Germany
2019-07-21,90.57,1,43,1,414,Germany
2019-07-22,188.36,2,62,2,549,Germany
2019-07-23,27.75,2,5,2,8,Germany
2019-07-24,32.0,1,9,1,115,Germany
2019-07-25,73.26,1,17,1,122,Germany
2019-07-26,54.24,1,5,1,10,Germany
2019-07-27,0.0,0,0,0,0,Germany
2019-07-28,0.0,0,0,0,0,Germany
2019-07-29,191.23,1,63,1,555,Germany
2019-07-30,198.41,3,67,3,608,Germany
2019-07-31,18.48,1,13,1,116,Germany
2017-11-28,134.25,3,38,3,343,France
2017-11-29,120.02,2,28,2,240,France
2017-11-30,98.15,2,30,2,121,France
2017-12-01,184.73,2,32,2,184,France
2017-12-02,0.0,0,0,0,0,France
2017-12-03,76.38,1,23,1,227,France
2017-12-04,14.96,2,6,2,55,France
2017-12-05,179.6,3,33,2,141,France
2017-12-06,0.0,0,0,0,0,France
2017-12-07,32.2,2,4,1,12,France
2017-12-08,0.0,0,0,0,0,France
2017-12-09,0.0,0,0,0,0,France
2017-12-10,237.22,3,71,3,645,France
2017-12-11,0.0,0,0,0,0,France
2017-12-12,0.0,0,0,0,0,France
2017-12-13,0.0,0,0,0,0,France
2017-12-14,0.0,0,0,0,0,France
2017-12-15,0.0,0,0,0,0,France
2017-12-16,0.0,0,0,0,0,France
2017-12-17,81.33,1,46,1,498,France
2017-12-18,41.5,1,9,1,58,France
2017-12-19,0.0,0,0,0,0,France
2017-12-20,0.0,0,0,0,0,France
2017-12-21,0.0,0,0,0,0,France
2017-12-22,0.0,0,0,0,0,France
2017-12-23,0.0,0,0,0,0,France
2017-12-24,0.0,0,0,0,0,France
2017-12-25,0.0,0,0,0,0,France
2017-12-26,0.0,0,0,0,0,France
2017-12-27,0.0,0,0,0,0,France
2017-12-28,0.0,0,0,0,0,France
2017-12-29,0.0,0,0,0,0,France
2017-12-30,0.0,0,0,0,0,France
2017-12-31,0.0,0,0,0,0,France
2018-01-01,0.0,0,0,0,0,France
2018-01-02,0.0,0,0,0,0,France
2018-01-03,0.0,0,0,0,0,France
2018-01-04,55.99,1,38,1,495,France
2018-01-05,501.19,3,121,3,1210,France
2018-01-06,0.0,0,0,0,0,France
2018-01-07,0.0,0,0,0,0,France
2018-01-08,0.0,0,0,0,0,France
2018-01-09,0.0,0,0,0,0,France
2018-01-10,490.62,3,44,3,306,France
2018-01-11,0.0,0,0,0,0,France
2018-01-12,0.0,0,0,0,0,France
2018-01-13,0.0,0,0,0,0,France
2018-01-14,0.0,0,0,0,0,France
2018-01-15,0.0,0,0,0,0,France
2018-01-16,249.66,3,67,2,592,France
2018-01-17,0.0,0,0,0,0,France
2018-01-18,0.0,0,0,0,0,France
2018-01-19,0.0,0,0,0,0,France
2018-01-20,0.0,0,0,0,0,France
2018-01-21,0.0,0,0,0,0,France
2018-01-22,0.0,0,0,0,0,France
2018-01-23,121.66,2,29,2,273,France
2018-01-24,0.0,0,0,0,0,France
2018-01-25,0.0,0,0,0,0,France
2018-01-26,0.0,0,0,0,0,France
2018-01-27,0.0,0,0,0,0,France
2018-01-28,45.91,1,25,1,264,France
2018-01-29,0.0,0,0,0,0,France
2018-01-30,0.0,0,0,0,0,France
2018-01-31,99.84,1,29,1,266,France
2018-02-01,51.0,1,1,1,1,France
2018-02-02,0.0,0,0,0,0,France
2018-02-03,0.0,0,0,0,0,France
2018-02-04,106.15,1,50,1,476,France
2018-02-05,0.0,0,0,0,0,France
2018-02-06,384.03,5,146,5,1558,France
2018-02-07,0.0,0,0,0,0,France
2018-02-08,305.15,5,56,5,473,France
2018-02-09,112.49,1,18,1,152,France
2018-02-10,0.0,0,0,0,0,France
2018-02-11,0.0,0,0,0,0,France
2018-02-12,0.0,0,0,0,0,France
2018-02-13,0.0,0,0,0,0,France
2018-02-14,0.0,0,0,0,0,France
2018-02-15,0.0,0,0,0,0,France
2018-02-16,0.0,0,0,0,0,France
2018-02-17,0.0,0,0,0,0,France
2018-02-18,0.0,0,0,0,0,France
2018-02-19,1.25,1,1,1,2,France
2018-02-20,223.28,3,56,3,494,France
2018-02-21,0.0,0,0,0,0,France
2018-02-22,58.15,1,20,1,204,France
2018-02-23,0.0,0,0,0,0,France
2018-02-24,0.0,0,0,0,0,France
2018-02-25,0.0,0,0,0,0,France
2018-02-26,92.28,1,37,1,336,France
2018-02-27,291.81,3,65,2,545,France
2018-02-28,68.93,3,20,2,161,France
2018-03-01,40.65,1,12,1,106,France
2018-03-02,65.79,1,19,1,164,France
2018-03-03,0.0,0,0,0,0,France
2018-03-04,0.0,0,0,0,0,France
2018-03-05,11.5,1,4,1,9,France
2018-03-06,145.37,2,41,2,391,France
2018-03-07,12.7,1,4,1,8,France
2018-03-08,0.0,0,0,0,0,France
2018-03-09,107.8,2,26,2,131,France
2018-03-10,0.0,0,0,0,0,France
2018-03-11,0.0,0,0,0,0,France
2018-03-12,131.41,1,50,1,456,France
2018-03-13,0.0,0,0,0,0,France
2018-03-14,0.0,0,0,0,0,France
2018-03-15,168.38,1,61,1,505,France
2018-03-16,0.0,0,0,0,0,France
2018-03-17,0.0,0,0,0,0,France
2018-03-18,0.0,0,0,0,0,France
2018-03-19,0.0,0,0,0,0,France
2018-03-20,0.0,0,0,0,0,France
2018-03-21,102.57,2,32,2,344,France
2018-03-22,26.62,1,10,1,100,France
2018-03-23,24.8,1,4,1,4,France
2018-03-24,0.0,0,0,0,0,France
2018-03-25,0.0,0,0,0,0,France
2018-03-26,0.0,0,0,0,0,France
2018-03-27,12.4,1,4,1,11,France
2018-03-28,0.0,0,0,0,0,France
2018-03-29,60.1,1,26,1,271,France
2018-03-30,0.0,0,0,0,0,France
2018-03-31,0.0,0,0,0,0,France
2018-04-01,0.0,0,0,0,0,France
2018-04-02,0.0,0,0,0,0,France
2018-04-03,0.0,0,0,0,0,France
2018-04-04,19.08,1,9,1,87,France
2018-04-05,0.0,0,0,0,0,France
2018-04-06,96.05,2,23,1,211,France
2018-04-07,0.0,0,0,0,0,France
2018-04-08,0.0,0,0,0,0,France
2018-04-09,0.0,0,0,0,0,France
2018-04-10,0.0,0,0,0,0,France
2018-04-11,196.16,2,47,2,437,France
2018-04-12,0.0,0,0,0,0,France
2018-04-13,2.76,1,5,1,72,France
2018-04-14,0.0,0,0,0,0,France
2018-04-15,0.0,0,0,0,0,France
2018-04-16,0.0,0,0,0,0,France
2018-04-17,0.0,0,0,0,0,France
2018-04-18,135.87,1,49,1,429,France
2018-04-19,3.38,1,2,1,8,France
2018-04-20,61.7,1,12,1,60,France
2018-04-21,0.0,0,0,0,0,France
2018-04-22,0.0,0,0,0,0,France
2018-04-23,0.0,0,0,0,0,France
2018-04-24,0.0,0,0,0,0,France
2018-04-25,178.12,2,68,2,679,France
2018-04-26,12.15,1,3,1,10,France
2018-04-27,0.0,0,0,0,0,France
2018-04-28,0.0,0,0,0,0,France
2018-04-29,0.0,0,0,0,0,France
2018-04-30,0.0,0,0,0,0,France
2018-05-01,0.0,0,0,0,0,France
2018-05-02,0.0,0,0,0,0,France
2018-05-03,465.52,5,152,5,1833,France
2018-05-04,133.75,2,44,2,445,France
2018-05-05,0.0,0,0,0,0,France
2018-05-06,0.0,0,0,0,0,France
2018-05-07,40.36,1,15,1,115,France
2018-05-08,53.41,1,27,1,283,France
2018-05-09,62.49,1,20,1,163,France
2018-05-10,106.88,2,35,2,295,France
2018-05-11,4.6,1,2,1,5,France
2018-05-12,0.0,0,0,0,0,France
2018-05-13,63.2,1,21,1,234,France
2018-05-14,0.0,0,0,0,0,France
2018-05-15,0.0,0,0,0,0,France
2018-05-16,4.2,1,2,1,7,France
2018-05-17,0.0,0,0,0,0,France
2018-05-18,49.65,1,12,1,133,France
2018-05-19,0.0,0,0,0,0,France
2018-05-20,0.0,0,0,0,0,France
2018-05-21,0.0,0,0,0,0,France
2018-05-22,0.0,0,0,0,0,France
2018-05-23,270.08,2,72,2,506,France
2018-05-24,0.0,0,0,0,0,France
2018-05-25,3.8,2,3,1,24,France
2018-05-26,0.0,0,0,0,0,France
2018-05-27,0.0,0,0,0,0,France
2018-05-28,0.0,0,0,0,0,France
2018-05-29,23.8,1,10,1,92,France
2018-05-30,84.15,3,18,3,154,France
2018-05-31,109.41,4,26,4,245,France
2018-06-01,52.62,1,16,1,100,France
2018-06-02,0.0,0,0,0,0,France
2018-06-03,90.04,1,32,1,311,France
2018-06-04,0.0,0,0,0,0,France
2018-06-05,0.0,0,0,0,0,France
2018-06-06,22.0,1,5,1,57,France
2018-06-07,131.89,4,31,4,276,France
2018-06-08,119.69,1,37,1,355,France
2018-06-09,0.0,0,0,0,0,France
2018-06-10,0.0,0,0,0,0,France
2018-06-11,123.31,2,41,2,404,France
2018-06-12,0.0,0,0,0,0,France
2018-06-13,0.0,0,0,0,0,France
2018-06-14,140.59,1,72,1,712,France
2018-06-15,0.0,0,0,0,0,France
2018-06-16,0.0,0,0,0,0,France
2018-06-17,0.0,0,0,0,0,France
2018-06-18,0.0,0,0,0,0,France
2018-06-19,89.0,1,35,1,295,France
2018-06-20,0.0,0,0,0,0,France
2018-06-21,79.63,1,23,1,206,France
2018-06-22,0.0,0,0,0,0,France
2018-06-23,0.0,0,0,0,0,France
2018-06-24,0.0,0,0,0,0,France
2018-06-25,0.0,0,0,0,0,France
2018-06-26,187.24,4,48,4,423,France
2018-06-27,95.88,1,39,1,415,France
2018-06-28,83.08,1,23,1,158,France
2018-06-29,0.0,0,0,0,0,France
2018-06-30,0.0,0,0,0,0,France
2018-07-01,0.0,0,0,0,0,France
2018-07-02,92.12,3,39,3,353,France
2018-07-03,15.55,1,6,1,74,France
2018-07-04,53.5,1,16,1,172,France
2018-07-05,0.0,0,0,0,0,France
2018-07-06,0.0,0,0,0,0,France
2018-07-07,0.0,0,0,0,0,France
2018-07-08,0.0,0,0,0,0,France
2018-07-09,0.0,0,0,0,0,France
2018-07-10,0.0,0,0,0,0,France
2018-07-11,0.0,0,0,0,0,France
2018-07-12,210.4,3,47,3,481,France
2018-07-13,0.0,0,0,0,0,France
2018-07-14,0.0,0,0,0,0,France
2018-07-15,0.0,0,0,0,0,France
2018-07-16,0.0,0,0,0,0,France
2018-07-17,0.0,0,0,0,0,France
2018-07-18,10.45,1,3,1,5,France
2018-07-19,53.71,1,23,1,253,France
2018-07-20,162.41,1,53,1,552,France
2018-07-21,0.0,0,0,0,0,France
2018-07-22,36.61,1,8,1,69,France
2018-07-23,0.0,0,0,0,0,France
2018-07-24,129.21,2,66,1,203,France
2018-07-25,139.5,2,35,2,397,France
2018-07-26,3871.4,4,19,3,135,France
2018-07-27,0.0,0,0,0,0,France
2018-07-28,0.0,0,0,0,0,France
2018-07-29,0.0,0,0,0,0,France
2018-07-30,0.0,0,0,0,0,France
2018-07-31,0.0,0,0,0,0,France
2018-08-01,34.15,1,10,1,98,France
2018-08-02,42.15,2,8,2,20,France
2018-08-03,0.0,0,0,0,0,France
2018-08-04,0.0,0,0,0,0,France
2018-08-05,0.0,0,0,0,0,France
2018-08-06,160.85,2,84,2,943,France
2018-08-07,0.0,0,0,0,0,France
2018-08-08,0.0,0,0,0,0,France
2018-08-09,0.0,0,0,0,0,France
2018-08-10,0.0,0,0,0,0,France
2018-08-11,0.0,0,0,0,0,France
2018-08-12,31.56,1,10,1,101,France
2018-08-13,0.0,0,0,0,0,France
2018-08-14,0.0,0,0,0,0,France
2018-08-15,0.0,0,0,0,0,France
2018-08-16,0.0,0,0,0,0,France
2018-08-17,0.0,0,0,0,0,France
2018-08-18,0.0,0,0,0,0,France
2018-08-19,0.0,0,0,0,0,France
2018-08-20,32.69,1,22,1,270,France
2018-08-21,0.0,0,0,0,0,France
2018-08-22,308.37,3,67,3,528,France
2018-08-23,0.0,0,0,0,0,France
2018-08-24,0.0,0,0,0,0,France
2018-08-25,0.0,0,0,0,0,France
2018-08-26,0.0,0,0,0,0,France
2018-08-27,0.0,0,0,0,0,France
2018-08-28,39.08,2,17,2,121,France
2018-08-29,38.55,1,9,1,14,France
2018-08-30,2507.35,6,69,3,638,France
2018-08-31,156.85,2,41,2,356,France
2018-09-01,0.0,0,0,0,0,France
2018-09-02,27.05,1,8,1,90,France
2018-09-03,59.34,1,24,1,230,France
2018-09-04,52.34,1,17,1,143,France
2018-09-05,52.59,1,15,1,128,France
2018-09-06,521.81,4,144,4,1563,France
2018-09-07,32.65,1,3,1,7,France
2018-09-08,0.0,0,0,0,0,France
2018-09-09,0.0,0,0,0,0,France
2018-09-10,22.7,1,2,1,5,France
2018-09-11,120.99,2,34,2,313,France
2018-09-12,18.0,1,1,1,1,France
2018-09-13,21.35,1,4,1,41,France
2018-09-14,4.95,1,1,1,0,France
2018-09-15,0.0,0,0,0,0,France
2018-09-16,0.0,0,0,0,0,France
2018-09-17,84.11,3,12,2,88,France
2018-09-18,0.0,0,0,0,0,France
2018-09-19,98.3,1,36,1,302,France
2018-09-20,169.4,3,60,3,711,France
2018-09-21,0.0,0,0,0,0,France
2018-09-22,0.0,0,0,0,0,France
2018-09-23,0.0,0,0,0,0,France
2018-09-24,0.0,0,0,0,0,France
2018-09-25,6.81,1,45,1,79,France
2018-09-26,3.4,1,2,1,5,France
2018-09-27,90.34,3,32,3,311,France
2018-09-28,0.0,0,0,0,0,France
2018-09-29,0.0,0,0,0,0,France
2018-09-30,102.92,2,38,2,472,France
2018-10-01,56.11,2,26,2,262,France
2018-10-02,60.8,1,10,1,83,France
2018-10-03,0.0,0,0,0,0,France
2018-10-04,0.0,0,0,0,0,France
2018-10-05,0.0,0,0,0,0,France
2018-10-06,0.0,0,0,0,0,France
2018-10-07,122.27,1,47,1,424,France
2018-10-08,212.57,3,89,3,851,France
2018-10-09,248.57,3,46,3,359,France
2018-10-10,129.43,2,40,2,431,France
2018-10-11,320.89,4,69,2,1038,France
2018-10-12,99.91,2,26,2,214,France
2018-10-13,0.0,0,0,0,0,France
2018-10-14,0.0,0,0,0,0,France
2018-10-15,0.0,0,0,0,0,France
2018-10-16,0.0,0,0,0,0,France
2018-10-17,60.06,3,16,3,151,France
2018-10-18,11.4,1,2,1,1,France
2018-10-19,181.49,3,52,2,472,France
2018-10-20,0.0,0,0,0,0,France
2018-10-21,211.1,3,88,2,293,France
2018-10-22,16.55,2,3,2,7,France
2018-10-23,127.54,2,65,1,279,France
2018-10-24,0.0,0,0,0,0,France
2018-10-25,0.0,0,0,0,0,France
2018-10-26,12.55,1,5,1,31,France
2018-10-27,0.0,0,0,0,0,France
2018-10-28,0.0,0,0,0,0,France
2018-10-29,7.5,1,2,1,3,France
2018-10-30,85.85,1,30,1,306,France
2018-10-31,0.0,0,0,0,0,France
2018-11-01,0.0,0,0,0,0,France
2018-11-02,0.0,0,0,0,0,France
2018-11-03,0.0,0,0,0,0,France
2018-11-04,109.89,2,29,2,252,France
2018-11-05,19.3,2,4,2,6,France
2018-11-06,405.52,5,100,3,947,France
2018-11-07,49.85,1,10,1,93,France
2018-11-08,215.19,2,82,2,290,France
2018-11-09,37.86,2,21,1,144,France
2018-11-10,0.0,0,0,0,0,France
2018-11-11,13.35,1,14,0,145,France
2018-11-12,0.0,0,0,0,0,France
2018-11-13,361.49,4,109,4,1074,France
2018-11-14,29.82,1,12,1,123,France
2018-11-15,0.0,0,0,0,0,France
2018-11-16,613.59,7,108,7,1261,France
2018-11-17,0.0,0,0,0,0,France
2018-11-18,186.56,3,51,3,336,France
2018-11-19,196.5,2,79,2,754,France
2018-11-20,205.28,4,119,3,454,France
2018-11-21,0.0,0,0,0,0,France
2018-11-22,0.0,0,0,0,0,France
2018-11-23,318.22,4,99,4,914,France
2018-11-24,0.0,0,0,0,0,France
2018-11-25,0.0,0,0,0,0,France
2018-11-26,33.25,2,16,2,164,France
2018-11-27,60.85,2,11,2,64,France
2018-11-28,82.96,1,20,1,448,France
2018-11-29,0.0,0,0,0,0,France
2018-11-30,91.14,2,22,2,247,France
2018-12-01,0.0,0,0,0,0,France
2018-12-02,293.23,1,63,1,583,France
2018-12-03,0.0,0,0,0,0,France
2018-12-04,203.61,2,60,2,663,France
2018-12-05,41.97,1,11,1,107,France
2018-12-06,323.22,5,84,4,1048,France
2018-12-07,58.5,1,16,1,156,France
2018-12-08,0.0,0,0,0,0,France
2018-12-09,0.0,0,0,0,0,France
2018-12-10,0.0,0,0,0,0,France
2018-12-11,0.0,0,0,0,0,France
2018-12-12,117.72,1,67,1,134,France
2018-12-13,6.25,3,2,1,9,France
2018-12-14,56.09,2,10,2,100,France
2018-12-15,0.0,0,0,0,0,France
2018-12-16,0.0,0,0,0,0,France
2018-12-17,188.83,2,60,2,549,France
2018-12-18,175.39,2,5,1,26,France
2018-12-19,4.74,1,4,1,80,France
2018-12-20,0.0,0,0,0,0,France
2018-12-21,0.0,0,0,0,0,France
2018-12-22,0.0,0,0,0,0,France
2018-12-23,0.0,0,0,0,0,France
2018-12-24,0.0,0,0,0,0,France
2018-12-25,0.0,0,0,0,0,France
2018-12-26,0.0,0,0,0,0,France
2018-12-27,0.0,0,0,0,0,France
2018-12-28,0.0,0,0,0,0,France
2018-12-29,0.0,0,0,0,0,France
2018-12-30,0.0,0,0,0,0,France
2018-12-31,0.0,0,0,0,0,France
2019-01-01,0.0,0,0,0,0,France
2019-01-02,255.28,4,66,4,655,France
2019-01-03,235.55,3,44,2,315,France
2019-01-04,155.81,2,34,2,296,France
2019-01-05,0.0,0,0,0,0,France
2019-01-06,20.2,1,9,1,78,France
2019-01-07,148.73,1,50,1,466,France
2019-01-08,128.14,4,27,4,253,France
2019-01-09,241.27,4,60,4,532,France
2019-01-10,0.0,0,0,0,0,France
2019-01-11,224.53,3,82,3,891,France
2019-01-12,0.0,0,0,0,0,France
2019-01-13,0.0,0,0,0,0,France
2019-01-14,74.83,1,21,1,241,France
2019-01-15,0.0,0,0,0,0,France
2019-01-16,96.66,1,31,1,289,France
2019-01-17,227.82,2,73,2,649,France
2019-01-18,5.45,1,3,1,6,France
2019-01-19,0.0,0,0,0,0,France
2019-01-20,60.4,1,12,1,90,France
2019-01-21,20.55,1,9,1,79,France
2019-01-22,24.75,3,4,3,9,France
2019-01-23,0.0,0,0,0,0,France
2019-01-24,5.45,1,3,1,6,France
2019-01-25,239.8,3,47,3,372,France
2019-01-26,0.0,0,0,0,0,France
2019-01-27,0.0,0,0,0,0,France
2019-01-28,188.77,3,63,3,637,France
2019-01-29,82.05,1,19,1,165,France
2019-01-30,108.49,2,28,2,280,France
2019-01-31,0.0,0,0,0,0,France
2019-02-01,157.94,1,63,1,570,France
2019-02-02,0.0,0,0,0,0,France
2019-02-03,0.0,0,0,0,0,France
2019-02-04,0.0,0,0,0,0,France
2019-02-05,30.59,1,14,1,139,France
2019-02-06,86.13,1,27,1,234,France
2019-02-07,28.71,1,13,1,146,France
2019-02-08,0.0,0,0,0,0,France
2019-02-09,0.0,0,0,0,0,France
2019-02-10,0.0,0,0,0,0,France
2019-02-11,0.42,1,1,1,1,France
2019-02-12,63.2,2,11,2,102,France
2019-02-13,91.32,2,48,1,538,France
2019-02-14,57.7,1,16,1,116,France
2019-02-15,130.38,3,55,2,579,France
2019-02-16,0.0,0,0,0,0,France
2019-02-17,0.0,0,0,0,0,France
2019-02-18,151.43,2,40,2,320,France
2019-02-19,7.9,2,3,2,1,France
2019-02-20,49.33,2,21,1,245,France
2019-02-21,0.0,0,0,0,0,France
2019-02-22,0.0,0,0,0,0,France
2019-02-23,0.0,0,0,0,0,France
2019-02-24,23.85,1,5,1,50,France
2019-02-25,215.4,4,54,4,462,France
2019-02-26,184.89,2,56,2,497,France
2019-02-27,0.0,0,0,0,0,France
2019-02-28,104.76,2,29,1,273,France
2019-03-01,66.85,1,16,1,114,France
2019-03-02,0.0,0,0,0,0,France
2019-03-03,0.0,0,0,0,0,France
2019-03-04,0.85,1,1,1,0,France
2019-03-05,13.85,1,3,1,8,France
2019-03-06,0.0,0,0,0,0,France
2019-03-07,0.0,0,0,0,0,France
2019-03-08,94.95,1,20,1,179,France
2019-03-09,0.0,0,0,0,0,France
2019-03-10,53.82,1,18,1,160,France
2019-03-11,92.1,1,21,1,166,France
2019-03-12,76.27,2,30,2,272,France
2019-03-13,79.34,2,16,2,113,France
2019-03-14,0.0,0,0,0,0,France
2019-03-15,0.0,0,0,0,0,France
2019-03-16,0.0,0,0,0,0,France
2019-03-17,30.78,1,15,1,154,France
2019-03-18,85.56,2,42,1,88,France
2019-03-19,125.74,1,31,1,201,France
2019-03-20,223.02,4,65,3,687,France
2019-03-21,0.0,0,0,0,0,France
2019-03-22,63.21,1,23,1,210,France
2019-03-23,0.0,0,0,0,0,France
2019-03-24,63.05,1,8,1,53,France
2019-03-25,156.69,1,69,1,684,France
2019-03-26,0.0,0,0,0,0,France
2019-03-27,0.0,0,0,0,0,France
2019-03-28,214.69,3,71,2,718,France
2019-03-29,32.22,3,13,3,138,France
2019-03-30,0.0,0,0,0,0,France
2019-03-31,0.0,0,0,0,0,France
2019-04-01,217.7,2,27,2,212,France
2019-04-02,2272.6,2,1,1,3,France
2019-04-03,0.0,0,0,0,0,France
2019-04-04,90.3,1,24,1,185,France
2019-04-05,0.0,0,0,0,0,France
2019-04-06,0.0,0,0,0,0,France
2019-04-07,0.0,0,0,0,0,France
2019-04-08,12.75,1,1,1,2,France
2019-04-09,0.0,0,0,0,0,France
2019-04-10,0.0,0,0,0,0,France
2019-04-11,143.16,2,31,1,241,France
2019-04-12,0.0,0,0,0,0,France
2019-04-13,0.0,0,0,0,0,France
2019-04-14,91.69,2,31,2,265,France
2019-04-15,12.25,1,2,1,2,France
2019-04-16,0.0,0,0,0,0,France
2019-04-17,76.05,1,18,1,148,France
2019-04-18,146.05,2,45,2,255,France
2019-04-19,0.0,0,0,0,0,France
2019-04-20,0.0,0,0,0,0,France
2019-04-21,0.0,0,0,0,0,France
2019-04-22,0.0,0,0,0,0,France
2019-04-23,58.7,1,26,1,84,France
2019-04-24,5.95,1,1,1,2,France
2019-04-25,37.85,1,8,1,64,France
2019-04-26,0.0,0,0,0,0,France
2019-04-27,0.0,0,0,0,0,France
2019-04-28,0.0,0,0,0,0,France
2019-04-29,0.0,0,0,0,0,France
2019-04-30,153.97,6,47,3,518,France
2019-05-01,0.0,0,0,0,0,France
2019-05-02,38.6,1,11,1,100,France
2019-05-03,0.0,0,0,0,0,France
2019-05-04,0.0,0,0,0,0,France
2019-05-05,152.96,2,62,1,642,France
2019-05-06,82.82,3,27,3,266,France
2019-05-07,57.4,1,30,1,298,France
2019-05-08,379.14,2,93,2,644,France
2019-05-09,51.84,1,12,1,93,France
2019-05-10,204.94,3,50,3,445,France
2019-05-11,0.0,0,0,0,0,France
2019-05-12,26.65,1,10,1,122,France
2019-05-13,135.34,3,23,3,227,France
2019-05-14,136.61,1,45,1,433,France
2019-05-15,160.59,3,26,3,233,France
2019-05-16,154.96,2,48,2,439,France
2019-05-17,99.75,2,16,2,124,France
2019-05-18,0.0,0,0,0,0,France
2019-05-19,208.33,2,41,2,292,France
2019-05-20,43.85,1,20,1,204,France
2019-05-21,42.73,1,13,1,112,France
2019-05-22,215.97,3,55,3,560,France
2019-05-23,94.5,2,25,2,240,France
2019-05-24,81.11,1,21,1,157,France
2019-05-25,0.0,0,0,0,0,France
2019-05-26,0.0,0,0,0,0,France
2019-05-27,0.0,0,0,0,0,France
2019-05-28,81.46,2,19,2,153,France
2019-05-29,0.0,0,0,0,0,France
2019-05-30,0.0,0,0,0,0,France
2019-05-31,0.0,0,0,0,0,France
2019-06-01,0.0,0,0,0,0,France
2019-06-02,246.74,3,66,3,723,France
2019-06-03,70.4,1,18,1,115,France
2019-06-04,0.0,0,0,0,0,France
2019-06-05,217.47,5,59,3,832,France
2019-06-06,182.19,2,55,2,449,France
2019-06-07,23.1,1,3,1,38,France
2019-06-08,0.0,0,0,0,0,France
2019-06-09,36.41,1,14,1,116,France
2019-06-10,379.27,3,88,3,800,France
2019-06-11,0.0,0,0,0,0,France
2019-06-12,266.83,5,73,3,625,France
2019-06-13,73.48,1,28,1,261,France
2019-06-14,101.19,2,24,2,221,France
2019-06-15,0.0,0,0,0,0,France
2019-06-16,28.33,1,7,1,63,France
2019-06-17,88.09,2,21,2,207,France
2019-06-18,40.86,1,12,1,108,France
2019-06-19,90.12,2,32,2,312,France
2019-06-20,0.0,0,0,0,0,France
2019-06-21,84.15,1,31,1,317,France
2019-06-22,0.0,0,0,0,0,France
2019-06-23,0.0,0,0,0,0,France
2019-06-24,33.75,1,10,1,98,France
2019-06-25,26.62,1,8,1,84,France
2019-06-26,0.0,0,0,0,0,France
2019-06-27,1.25,1,1,1,4,France
2019-06-28,79.75,2,25,2,252,France
2019-06-29,0.0,0,0,0,0,France
2019-06-30,0.0,0,0,0,0,France
2019-07-01,46.43,1,16,1,180,France
2019-07-02,118.35,2,33,2,286,France
2019-07-03,153.84,1,60,1,487,France
2019-07-04,0.0,0,0,0,0,France
2019-07-05,207.43,3,63,3,523,France
2019-07-06,0.0,0,0,0,0,France
2019-07-07,0.0,0,0,0,0,France
2019-07-08,132.39,2,31,2,217,France
2019-07-09,256.96,4,67,3,524,France
2019-07-10,159.4,1,10,1,114,France
2019-07-11,0.0,0,0,0,0,France
2019-07-12,0.0,0,0,0,0,France
2019-07-13,0.0,0,0,0,0,France
2019-07-14,33.05,1,6,1,47,France
2019-07-15,132.25,2,42,2,448,France
2019-07-16,28.7,1,5,1,33,France
2019-07-17,0.0,0,0,0,0,France
2019-07-18,29.7,1,2,1,5,France
2019-07-19,0.0,0,0,0,0,France
2019-07-20,0.0,0,0,0,0,France
2019-07-21,60.52,1,24,1,223,France
2019-07-22,0.0,0,0,0,0,France
2019-07-23,0.0,0,0,0,0,France
2019-07-24,50.74,1,13,1,106,France
2019-07-25,29.7,1,2,1,6,France
2019-07-26,104.3,1,45,1,411,France
2019-07-27,0.0,0,0,0,0,France
2019-07-28,0.0,0,0,0,0,France
2019-07-29,0.0,0,0,0,0,France
2019-07-30,8.25,1,5,1,52,France
2019-07-31,27.71,1,8,1,77,France
2017-12-04,123.28,1,21,1,175,Norway
2017-12-05,0.0,0,0,0,0,Norway
2017-12-06,0.0,0,0,0,0,Norway
2017-12-07,0.0,0,0,0,0,Norway
2017-12-08,0.0,0,0,0,0,Norway
2017-12-09,0.0,0,0,0,0,Norway
2017-12-10,0.0,0,0,0,0,Norway
2017-12-11,0.0,0,0,0,0,Norway
2017-12-12,0.0,0,0,0,0,Norway
2017-12-13,0.0,0,0,0,0,Norway
2017-12-14,0.0,0,0,0,0,Norway
2017-12-15,0.0,0,0,0,0,Norway
2017-12-16,0.0,0,0,0,0,Norway
2017-12-17,0.0,0,0,0,0,Norway
2017-12-18,0.0,0,0,0,0,Norway
